id,name,salary_from,salary_to,currency,role,city,fmt,experience,employer,date,key_skills,grade
126458170,ML-разработчик,110000.0,250000.0,RUR,"BI-аналитик, аналитик данных",Москва,гибрид,от 3 до 6 лет,ЮMoney,2025-10-13,"['SQL', 'Python', 'Power BI', 'Анализ данных', 'PostgreSQL']",middle+/senior
126645804,Системный аналитик,70000.0,80000.0,RUR,Системный аналитик,Санкт-Петербург,не указано,нет опыта,Aston,2025-10-17,"['SQL', 'UML', 'API', 'HTTP', 'REST', 'SOAP', 'Agile', 'Kanban', 'Waterfall', 'Scrum', 'Жизненный цикл ПО', 'Управление требованиями', 'BPMN', 'Системный анализ', 'Бизнес-анализ', 'Моделирование бизнес процессов', 'IDEF0', 'User Story', 'Use Case Analysis']",стажёр/junior
126111440,Аналитик,140000.0,225000.0,RUR,Продуктовый аналитик,Москва,не указано,от 3 до 6 лет,Ecom.tech,2025-10-03,"['А/В тесты', 'Математическая статистика', 'Python', 'SQL']",middle+/senior
126163497,Системный аналитик,130000.0,245000.0,RUR,Системный аналитик,Санкт-Петербург,не указано,от 3 до 6 лет,ИнфоТеКС,2025-10-06,"['Системный анализ', 'Atlassian Confluence', 'NGFW', 'TCP/IP', 'Разработка бизнес-требований', 'Разработка функциональных требований', 'Разработка нефункциональных требований']",middle+/senior
118524867,Бизнес-аналитик,150000.0,250000.0,RUR,Аналитик,Санкт-Петербург,не указано,от 3 до 6 лет,Райтстеп,2025-10-21,"['Опыт внедрения ИТ-систем управления производством', 'Понимание предметной области (управление производством, запасами, поставками)', 'Выраженное желание работать в нашей компании', 'Желание и способность постоянно развиваться', 'Стрессоустойчивость', 'Английский язык', 'Управление сложными производствами РФ']",middle+/senior
126358844,интегратор битрикс24 (настройка),60000.0,100000.0,RUR,Системный аналитик,Санкт-Петербург,не указано,от 1 года до 3 лет,Пуск,2025-10-09,"['SQL', 'BPMN', '1С-Битрикс', 'Postman', 'API', 'Разработка технических заданий', 'Системный анализ', 'Битрикс24', 'Техническая поддержка']",junior+/middle
124204863,Консультант,110000.0,200000.0,RUR,Аналитик,Ростов-на-Дону,не указано,нет опыта,Юникон АП,2025-09-26,"['MS Excel', 'Работа с базами данных']",стажёр/junior
124836650,Аналитик,110000.0,250000.0,RUR,"BI-аналитик, аналитик данных",Москва,гибрид,от 3 до 6 лет,ГКУ Инфогород,2025-10-02,"['SQL', 'Python', 'Power BI', 'Анализ данных', 'PostgreSQL']",middle+/senior
126389499,Аналитик 1С,110000.0,200000.0,RUR,Аналитик,Санкт-Петербург,гибрид,от 1 года до 3 лет,WONE IT,2025-10-10,"['SQL', 'Аналитическое мышление', 'Разработка технических заданий', 'Бизнес-анализ', 'BPMN']",junior+/middle
126464502,руководитель группы алгоритмов и математического моделирования,220000.0,280000.0,RUR,Дата-сайентист,Москва,гибрид,более 6 лет,БЮРО 1440,2025-10-13,"['разработка алгоритмов системы управления', 'участие в HIL']",senior+
125953621,Аналитик 1С,235000.0,280000.0,RUR,Аналитик,Москва,не указано,от 3 до 6 лет,Бизнес-Азимут,2025-09-30,"['SQL', 'Аналитическое мышление', 'Разработка технических заданий', 'Бизнес-анализ', 'BPMN']",middle+/senior
125150666,Аналитик,110000.0,200000.0,RUR,Аналитик,Санкт-Петербург,не указано,от 3 до 6 лет,Си Проект,2025-10-21,"['Аналитическое мышление', 'Сбор и анализ информации', 'Техническое предложение', 'Навигационные системы']",middle+/senior
125837826,Инженер данных,220000.0,280000.0,RUR,Дата-сайентист,Москва,гибрид,нет опыта,Aston,2025-09-26,"['Python', 'SQL', 'NoSQL', 'Big Data', 'Data Engineer', 'Математический анализ', 'Математическая статистика', 'Алгоритмы и структуры данных', 'Статистика']",стажёр/junior
126517394,Системный аналитик,130000.0,245000.0,RUR,Системный аналитик,Санкт-Петербург,не указано,более 6 лет,БФТ-Холдинг,2025-10-14,"['BPMN', 'Системный анализ', 'SQL', 'UML', 'Бизнес-анализ']",senior+
124433491,Менеджер,110000.0,200000.0,RUR,Аналитик,Москва,не указано,нет опыта,Lofty.,2025-10-22,"['SQL', 'Аналитическое мышление', 'Разработка технических заданий', 'Бизнес-анализ', 'BPMN']",стажёр/junior
126009402,Аналитик,130000.0,245000.0,RUR,Системный аналитик,Москва,не указано,от 3 до 6 лет,МТС,2025-10-01,"['BPMN', 'Системный анализ', 'SQL', 'UML', 'Бизнес-анализ']",middle+/senior
126287008,Аналитик,135000.0,180000.0,RUR,Бизнес-аналитик,Москва,не указано,от 1 года до 3 лет,Ozon,2025-10-08,"['BPMN', 'UML', 'SQL', 'IT', 'Разработка склада']",junior+/middle
124244476,ML-разработчик,220000.0,280000.0,RUR,Дата-сайентист,Санкт-Петербург,гибрид,от 3 до 6 лет,Ozon,2025-10-17,['Data Science'],middle+/senior
126503520,Аналитик,110000.0,250000.0,RUR,"BI-аналитик, аналитик данных",Москва,гибрид,более 6 лет,Криптонит,2025-10-14,"['Spark', 'SQL', 'parqet', 'JSON', 'Kubernetes']",senior+
126647083,Аналитик,140000.0,225000.0,RUR,Продуктовый аналитик,Москва,не указано,от 3 до 6 лет,Aston,2025-10-17,"['SQL', 'ETL', 'Power BI', 'Tableau']",middle+/senior
123515465,Веб-аналитик,100000.0,200000.0,RUR,Аналитик,Москва,не указано,от 3 до 6 лет,Онли,2025-09-30,"['Английский язык', 'WEB аналитика', 'Веб-аналитика']",middle+/senior
125441926,Аналитик,110000.0,200000.0,RUR,Аналитик,Москва,не указано,от 3 до 6 лет,ГКУ Инфогород,2025-10-13,"['OpenMetadata', 'Работа с большим объемом информации', 'Работа с базами данных', 'Анализ данных']",middle+/senior
126553368,Аналитик 1С,80000.0,180000.0,RUR,Аналитик,Москва,не указано,от 3 до 6 лет,1С-Архитектор бизнеса,2025-10-15,"['Автоматизация процессов', 'Написание инструкций', 'Консультирование', '1C: ERP', '1С: Бухгалтерия', '1С: Зарплата и управление персоналом']",middle+/senior
125757601,Бизнес-аналитик,135000.0,180000.0,RUR,Бизнес-аналитик,Москва,не указано,от 1 года до 3 лет,Оператор информационной системы,2025-10-22,"['Бизнес-анализ', 'BPMN', 'SQL', 'Анализ бизнес-процессов', 'UML']",junior+/middle
126284234,Аналитик 1С,110000.0,200000.0,RUR,Аналитик,Москва,не указано,более 6 лет,МЭК Энергоэффективные технологии,2025-10-08,"['1С:Предприятие – 1С ERP.Управление холдингом', 'НСИ', '1С:MDM', '1С: Документооборот']",senior+
126072903,Инженер данных,220000.0,280000.0,RUR,Дата-сайентист,Москва,не указано,от 1 года до 3 лет,РТЛабс,2025-10-02,"['Python', 'SQL', 'PyTorch', 'Apache Airflow', 'pandas']",junior+/middle
126364474,Аналитик 1С,150000.0,200000.0,RUR,Аналитик,Москва,не указано,от 1 года до 3 лет,Корп Софт,2025-10-21,"['SQL', 'Аналитическое мышление', 'Разработка технических заданий', 'Бизнес-анализ', 'BPMN']",junior+/middle
126063618,Инженер данных,220000.0,280000.0,RUR,Дата-сайентист,Москва,гибрид,от 3 до 6 лет,X5,2025-10-02,"['Apache Airflow', 'Apache Kafka', 'Clickhouse', 'Greenplum', 'Apache Spark', 'Spark', 'SQL', 'Python', 'Big Data', 'ETL', 'PostgreSQL', 'DWH']",middle+/senior
126008032,Инженер данных,110000.0,250000.0,RUR,"BI-аналитик, аналитик данных",Москва,не указано,от 3 до 6 лет,Postgres Professional,2025-10-01,"['SQL', 'Python', 'Power BI', 'Анализ данных', 'PostgreSQL']",middle+/senior
126654447,Аналитик 1С,110000.0,200000.0,RUR,Аналитик,Санкт-Петербург,не указано,от 3 до 6 лет,2ГИС,2025-10-17,"['1С', 'Постановка задач разработчикам', 'Разработка технических заданий']",middle+/senior
124765998,ML-разработчик,220000.0,280000.0,RUR,Дата-сайентист,Москва,гибрид,от 3 до 6 лет,БЮРО 1440,2025-09-30,"['MLflow', 'MLOps', 'pandas', 'Python', 'Deep Learning']",middle+/senior
125832816,Аналитик 1С,110000.0,200000.0,RUR,Аналитик,Москва,не указано,от 1 года до 3 лет,Организация Агат,2025-09-26,"['SQL', 'Аналитическое мышление', 'Разработка технических заданий', 'Бизнес-анализ', 'BPMN']",junior+/middle
126535690,CV-разработчик,220000.0,280000.0,RUR,Дата-сайентист,Москва,гибрид,более 6 лет,The Skolkovo Institute of Science and Technology,2025-10-14,"['Computer Vision', 'Python', 'PyTorch', 'TensorFlow', 'OpenCV', 'Git', 'Английский язык']",senior+
125832871,Инженер данных,270000.0,280000.0,RUR,Дата-сайентист,Москва,не указано,от 3 до 6 лет,Flowwow,2025-10-20,"['Python', 'SQL', 'PyTorch', 'Apache Airflow', 'pandas']",middle+/senior
126055336,Аналитик,110000.0,250000.0,RUR,"BI-аналитик, аналитик данных",Москва,гибрид,от 3 до 6 лет,Ozon,2025-10-02,"['IT', 'Разработка поисковых технологий', 'PyTorch', 'PostgreSQL', 'Clickhouse', 'Python', 'SQL']",middle+/senior
126114742,Аналитик,110000.0,250000.0,RUR,"BI-аналитик, аналитик данных",Москва,не указано,от 3 до 6 лет,letitgo.agency,2025-10-03,"['CRM', 'A/B тесты', 'Power BI', 'Oracle Pl/SQL', 'Python']",middle+/senior
126530973,Аналитик,140000.0,225000.0,RUR,Продуктовый аналитик,Москва,не указано,от 3 до 6 лет,Т-Банк,2025-10-14,"['Python', 'SQL', 'Аналитическое мышление', 'Анализ данных', 'Математическая статистика']",middle+/senior
125814917,Веб-аналитик,110000.0,200000.0,RUR,Аналитик,Москва,гибрид,от 3 до 6 лет,МТС,2025-09-26,"['Бюджетирование ФОТ', 'План-факт анализ', 'MS Excel', 'Power BI', 'HR-аналитика']",middle+/senior
126110624,ML-разработчик,220000.0,280000.0,RUR,Дата-сайентист,Москва,не указано,от 3 до 6 лет,Платформа Больших Данных,2025-10-21,"['Python', 'SQL', 'PyTorch', 'Apache Airflow', 'pandas']",middle+/senior
121683356,Аналитик 1С,110000.0,200000.0,RUR,Аналитик,Екатеринбург,не указано,от 3 до 6 лет,ФТО,2025-10-20,"['Внедрение 1С', 'Доработка функционала 1С', '1C: ERP', '1С УХ', '1С КА', 'Разработка проектной документации', 'Разработка технической документации', 'Разработка пользовательской документации', 'Постановка задач разработчикам', 'Разработка функциональных требований', 'Оптимизация производственных процессов', 'Написание инструкций', 'BPMN', 'UML']",middle+/senior
126487667,Аналитик,110000.0,250000.0,RUR,"BI-аналитик, аналитик данных",Санкт-Петербург,гибрид,от 3 до 6 лет,Первый Бит,2025-10-13,"['Python', 'Visiology', 'DWH']",middle+/senior
124727954,Бизнес-аналитик,135000.0,180000.0,RUR,Бизнес-аналитик,Москва,гибрид,от 3 до 6 лет,БАРС Груп,2025-09-30,"['Сбор требований', 'BPMN', 'UML']",middle+/senior
126456920,Инженер данных,110000.0,250000.0,RUR,"BI-аналитик, аналитик данных",Москва,не указано,от 3 до 6 лет,Транснефть-Технологии,2025-10-13,"['Python', 'Transact-SQL', 'ETL', 'DWH', 'Apache Airflow', 'Git', 'Clickhouse']",middle+/senior
126164660,Аналитик,135000.0,180000.0,RUR,Бизнес-аналитик,Москва,гибрид,от 3 до 6 лет,БФТ-Холдинг,2025-10-06,"['SQL', 'Бизнес-анализ', 'BPMN', 'Atlassian Jira', 'UML', 'Atlassian Confluence', 'MS SQL', 'ГОСТ 34', 'НПА', 'Сбор и анализ информации']",middle+/senior
126478793,Аналитик 1С,110000.0,200000.0,RUR,Аналитик,Санкт-Петербург,не указано,от 1 года до 3 лет,WiseAdvice,2025-10-16,"['1С: Зарплата и управление персоналом', 'Разработка технических заданий', 'Постановка задач разработчикам', 'Разработка инструкций', 'Проведение тестирований', 'Автоматизация процессов', 'Коммуникативные навыки', '1С ЗУП 8.3', 'Jira', '1С', 'Аналитика', 'Бизнес-анализ', 'Описание бизнес-процессов', '1С: Документооборот', '1С: Бухгалтерия']",junior+/middle
125341765,Системный аналитик,130000.0,245000.0,RUR,Системный аналитик,Санкт-Петербург,гибрид,более 6 лет,ЦРТ | Группа компаний,2025-10-09,"['UML', 'SQL', 'Системный анализ', 'Бизнес-анализ', 'Управление командой']",senior+
126363702,Аналитик,110000.0,200000.0,RUR,Аналитик,Москва,не указано,от 1 года до 3 лет,Novabev Group,2025-10-09,"['Анализ данных', 'ECOM', 'MS Excel', 'Power BI', 'Analysis']",junior+/middle
126804567,Аналитик 1С,200000.0,350000.0,RUR,Аналитик,Санкт-Петербург,не указано,от 3 до 6 лет,Ситек,2025-10-22,"['1С:WMS', 'Складская логистика', 'Топология склада', 'Складской Учет', 'Постановка задач разработчикам', 'Анализ бизнес-процессов', 'Автоматизация процессов', 'Описание бизнес-процессов', '1С:УТ', '1С: Управление Торговлей', 'Функциональное моделирование', 'проектирование на платформе 1С', 'Разработка функциональных требований', 'Оптимизация производственных процессов', 'Оценка трудозатрат', 'Анализ рисков', 'декомпозиция задач', 'трудоемкость']",middle+/senior
124838767,Инженер данных,220000.0,280000.0,RUR,Дата-сайентист,Москва,гибрид,от 3 до 6 лет,Корпорация Галактика,2025-10-02,"['Python', 'SQL', 'PyTorch', 'Apache Airflow', 'pandas']",middle+/senior
122849808,Аналитик,140000.0,225000.0,RUR,Продуктовый аналитик,Москва,не указано,от 3 до 6 лет,Aviasales.ru,2025-10-20,"['SQL', 'Python', 'A/B тесты', 'Продуктовые метрики', 'Power BI']",middle+/senior
125626960,ML-разработчик,220000.0,280000.0,RUR,Дата-сайентист,Москва,не указано,от 3 до 6 лет,Bell Integrator,2025-09-22,"['data science', 'Python', 'PyTorch', 'pandas', 'SQL', 'Hadoop', 'PySpark']",middle+/senior
126320942,Аналитик,140000.0,225000.0,RUR,Продуктовый аналитик,Москва,гибрид,от 3 до 6 лет,Островок,2025-10-08,"['SQL', 'Python', 'A/B тесты', 'Продуктовые метрики', 'Power BI']",middle+/senior
126017065,преподаватель на курс по аналитике данных,110000.0,250000.0,RUR,"BI-аналитик, аналитик данных",Санкт-Петербург,не указано,от 1 года до 3 лет,Бруноям,2025-10-01,"['SQL', 'Python', 'Power BI', 'Анализ данных', 'PostgreSQL']",junior+/middle
122592880,лидер группы системных аналитиков,130000.0,245000.0,RUR,Системный аналитик,Москва,не указано,от 3 до 6 лет,Газпромбанк,2025-10-13,"['BPMN', 'Системный анализ', 'SQL', 'UML', 'Бизнес-анализ']",middle+/senior
126502145,Аналитик,110000.0,200000.0,RUR,Аналитик,Москва,не указано,от 3 до 6 лет,Neoflex,2025-10-14,"['SQL', 'Аналитическое мышление', 'Разработка технических заданий', 'Бизнес-анализ', 'BPMN']",middle+/senior
125409112,Аналитик 1С,250000.0,180000.0,RUR,Бизнес-аналитик,Москва,гибрид,более 6 лет,Мамедов Эльдар Юнисович,2025-10-06,"['1С', '1С: Предприятие 8', 'Управленческий учет', 'Бюджетирование', '1С: Бухгалтерия', 'Бизнес-анализ', 'Системный подход', 'Аналитическое мышление', '1С: Зарплата и управление персоналом', '1C: ERP', '1С: Управление Торговлей', '1С: Комплексная автоматизация']",senior+
126162870,Аналитик 1С,250000.0,300000.0,RUR,Аналитик,Москва,не указано,от 3 до 6 лет,Корп Софт,2025-10-21,"['Постановка задач разработчикам', 'Разработка инструкций', '1С: Зарплата и управление персоналом', '1C ERP']",middle+/senior
124453316,Аналитик,220000.0,280000.0,RUR,Дата-сайентист,Москва,не указано,от 3 до 6 лет,ИЦ АЙ-ТЕКО,2025-09-23,"['Python', 'SQL', 'PyTorch', 'Apache Airflow', 'pandas']",middle+/senior
125380195,Аналитик 1С,110000.0,200000.0,RUR,Аналитик,Москва,гибрид,от 1 года до 3 лет,Ростелеком,2025-10-03,"['1С', 'Аналитическое мышление', 'Разработка технических заданий', 'Сбор и анализ информации', 'Деловая переписка']",junior+/middle
124342759,Аналитик 1С,150000.0,200000.0,RUR,Аналитик,Санкт-Петербург,не указано,от 1 года до 3 лет,Первый Бит,2025-10-13,"['Постановка задач разработчикам', 'Оптимизация бизнес-процессов', 'ERP-системы на базе 1С', 'Аналитическое мышление']",junior+/middle
125975044,Разработчик БД,220000.0,250000.0,RUR,Дата-сайентист,Новосибирск,не указано,от 3 до 6 лет,DCloud,2025-09-30,"['Python', 'SQL', 'PyTorch', 'Apache Airflow', 'pandas']",middle+/senior
125906952,HR-аналитик,110000.0,200000.0,RUR,Аналитик,Новосибирск,гибрид,от 3 до 6 лет,2ГИС,2025-09-29,"['SQL', 'Аналитическое мышление', 'Разработка технических заданий', 'Бизнес-анализ', 'BPMN']",middle+/senior
126116016,Аналитик,140000.0,225000.0,RUR,Продуктовый аналитик,Санкт-Петербург,гибрид,от 3 до 6 лет,КОРУС Консалтинг,2025-10-03,"['SQL', 'Python', 'A/B тесты', 'Продуктовые метрики', 'Power BI']",middle+/senior
126410133,ML-разработчик,220000.0,280000.0,RUR,Дата-сайентист,Москва,гибрид,от 3 до 6 лет,Ozon,2025-10-10,"['Торговая площадка', 'IT']",middle+/senior
123878622,Аналитик,130000.0,245000.0,RUR,Системный аналитик,Москва,гибрид,более 6 лет,БФТ-Холдинг,2025-09-30,"['BPMN', 'Системный анализ', 'SQL', 'UML', 'Бизнес-анализ']",senior+
126414354,Бизнес-аналитик,135000.0,180000.0,RUR,Бизнес-аналитик,Москва,гибрид,от 1 года до 3 лет,ГКУ Инфогород,2025-10-10,['Бизнес-анализ'],junior+/middle
126360376,Бизнес-аналитик,135000.0,180000.0,RUR,Бизнес-аналитик,Москва,гибрид,от 3 до 6 лет,РТЛабс,2025-10-09,"['Бизнес-анализ', 'BPMN', 'SQL', 'Анализ бизнес-процессов', 'UML']",middle+/senior
115496430,ML-разработчик,220000.0,280000.0,RUR,Дата-сайентист,Москва,не указано,от 3 до 6 лет,Ozon,2025-10-11,"['IT', 'поиск', 'Python', 'ML', 'Hadoop', 'Spark', 'Yarn', 'Hive', 'HDFS', 'MLflow', 'Разработка поисковых технологий', 'Data Science']",middle+/senior
126384645,Аналитик 1С,110000.0,200000.0,RUR,Аналитик,Москва,не указано,от 1 года до 3 лет,Первый Бит,2025-10-10,"['SQL', 'Аналитическое мышление', 'Разработка технических заданий', 'Бизнес-анализ', 'BPMN']",junior+/middle
126477217,Аналитик,110000.0,200000.0,RUR,Аналитик,Москва,не указано,от 3 до 6 лет,БЮРО 1440,2025-10-13,"['SQL', 'Аналитическое мышление', 'Разработка технических заданий', 'Бизнес-анализ', 'BPMN']",middle+/senior
126486884,Аналитик 1С,110000.0,200000.0,RUR,Аналитик,Санкт-Петербург,гибрид,от 3 до 6 лет,WONE IT,2025-10-13,"['SQL', 'Аналитическое мышление', 'Разработка технических заданий', 'Бизнес-анализ', 'BPMN']",middle+/senior
125746804,Бизнес-аналитик,120000.0,260000.0,RUR,Бизнес-аналитик,Екатеринбург,не указано,от 1 года до 3 лет,КИСЕЛЕВ ГРУПП,2025-10-22,"['Управление проектами', '1С-Битрикс', 'CRM', 'Автоматизация процессов', 'Оптимизация бизнес-процессов', 'Ведение переговоров', 'Битрикс24', 'amoCRM', 'Аналитика продаж', 'Бизнес-анализ', 'Моделирование бизнес процессов', 'Аналитика', 'Деловая коммуникация', 'Описание бизнес-процессов', 'Системная интеграция', 'Разработка технических заданий', 'Оптимизация бизнес процессов', 'Аналитическое мышление', 'Bitrix', 'Управление бизнес процессами', 'Техническая документация']",junior+/middle
126291051,Аналитик,110000.0,250000.0,RUR,"BI-аналитик, аналитик данных",Москва,не указано,от 3 до 6 лет,Интернет-энциклопедия РУВИКИ,2025-10-08,"['SQL', 'Python', 'Power BI', 'Анализ данных', 'PostgreSQL']",middle+/senior
126245215,ML-разработчик,220000.0,280000.0,RUR,Дата-сайентист,Москва,гибрид,от 1 года до 3 лет,Бюро кредитных историй Скоринг Бюро,2025-10-07,"['Python', 'pandas', 'SQL', 'ORACLE']",junior+/middle
126098350,Консультант,110000.0,200000.0,RUR,Аналитик,Москва,не указано,от 1 года до 3 лет,Деловые Решения и Технологии (ДРТ),2025-10-03,"['SQL', 'Аналитическое мышление', 'Разработка технических заданий', 'Бизнес-анализ', 'BPMN']",junior+/middle
125910887,Бизнес-аналитик,135000.0,180000.0,RUR,Бизнес-аналитик,Москва,гибрид,от 3 до 6 лет,Гудфокаст,2025-09-29,"['Бизнес-анализ', 'BPMN', 'SQL', 'Анализ бизнес-процессов', 'UML']",middle+/senior
126171943,Аналитик 1С,110000.0,200000.0,RUR,Аналитик,Москва,гибрид,от 3 до 6 лет,VK,2025-10-06,"['SQL', 'Аналитическое мышление', 'Разработка технических заданий', 'Бизнес-анализ', 'BPMN']",middle+/senior
124168913,Аналитик,110000.0,250000.0,RUR,"BI-аналитик, аналитик данных",Санкт-Петербург,не указано,от 1 года до 3 лет,Честный знак.рф,2025-10-15,"['SQL', 'Data Analysis', 'СУБД']",junior+/middle
125827314,Специалист,110000.0,200000.0,RUR,Аналитик,Москва,не указано,от 1 года до 3 лет,Президентская Академия. Кадровый центр,2025-09-26,"['SQL', 'Аналитическое мышление', 'Разработка технических заданий', 'Бизнес-анализ', 'BPMN']",junior+/middle
126488059,ML-разработчик,220000.0,280000.0,RUR,Дата-сайентист,Москва,не указано,от 1 года до 3 лет,Ozon,2025-10-13,"['Python', 'PyTorch', 'PostgreSQL', 'IT', 'Разработка поисковых технологий', 'ML']",junior+/middle
124604596,Аналитик 1С,110000.0,200000.0,RUR,Аналитик,Москва,гибрид,более 6 лет,Ozon,2025-09-27,"['МСФО', 'Консолидация международной отчетности']",senior+
125890994,Аналитик,110000.0,250000.0,RUR,"BI-аналитик, аналитик данных",Москва,не указано,от 3 до 6 лет,Лига Цифровой Экономики,2025-10-15,"['Hadoop', 'Apache Spark', 'Python', 'SQL', 'Qlik Sense']",middle+/senior
126580752,IT-архитектор,110000.0,200000.0,RUR,Аналитик,Санкт-Петербург,не указано,от 3 до 6 лет,WMT,2025-10-15,"['1C: ERP', 'BPMN']",middle+/senior
126536097,Аналитик 1С,100000.0,150000.0,RUR,Аналитик,Самара,не указано,от 1 года до 3 лет,1С-Архитектор бизнеса,2025-10-14,"['ERP-системы на базе 1С', '1С: Комплексная автоматизация', 'Описание бизнес-процессов', 'Моделирование бизнес-процессов', 'регламентированный учет']",junior+/middle
124829393,Аналитик,140000.0,225000.0,RUR,Продуктовый аналитик,Москва,не указано,от 3 до 6 лет,Яндекс,2025-10-03,"['Python', 'Обучение и развитие', 'A/B тесты']",middle+/senior
126061193,Аналитик 1С,110000.0,200000.0,RUR,Аналитик,Москва,гибрид,от 1 года до 3 лет,Ай-Теко (I-Teco),2025-10-02,"['1С: Зарплата и управление персоналом', 'Администрирование', 'Консультирование пользователей']",junior+/middle
126511372,ML-разработчик,220000.0,280000.0,RUR,Дата-сайентист,Москва,гибрид,от 3 до 6 лет,Т-Банк,2025-10-14,"['Python', 'SQL', 'PyTorch', 'Apache Airflow', 'pandas']",middle+/senior
126290948,Аналитик 1С,110000.0,200000.0,RUR,Аналитик,Екатеринбург,не указано,от 1 года до 3 лет,РМК Диджитал,2025-10-08,"['SQL', 'Аналитическое мышление', 'Разработка технических заданий', 'Бизнес-анализ', 'BPMN']",junior+/middle
126716070,Системный аналитик,70000.0,80000.0,RUR,Системный аналитик,Омск,не указано,нет опыта,Aston,2025-10-20,"['Системный анализ', 'Бизнес-анализ', 'MS Excel', 'Python', 'Функциональное тестирование', 'Разработка технических заданий', 'QA', 'API', 'JavaScript', 'Разработка ПО', 'Менеджмент']",стажёр/junior
126094388,IT-архитектор,350000.0,450000.0,RUR,Системный аналитик,Москва,не указано,более 6 лет,Клируэй Текнолоджис,2025-10-21,"['Управление разработкой', 'ADR', 'C4', 'TOGAF', 'Проектирование высоконагруженных решений', 'Linux', 'Golang', '.NET Core', 'PostgreSQL', 'Clickhouse']",senior+
125471786,руководитель группы (отдел анализа данных и моделирования),220000.0,280000.0,RUR,Дата-сайентист,Москва,гибрид,от 1 года до 3 лет,Т-Банк,2025-10-17,"['Python', 'SQL', 'PyTorch', 'Apache Airflow', 'pandas']",junior+/middle
125587860,Менеджер,110000.0,200000.0,RUR,Аналитик,Москва,гибрид,от 3 до 6 лет,Спортмастер,2025-10-20,['Анализ ассортиментной линейки'],middle+/senior
125952599,Аналитик 1С,110000.0,200000.0,RUR,Аналитик,Санкт-Петербург,гибрид,от 3 до 6 лет,ИТВОРКС,2025-10-21,"['Аналитическое мышление', 'Деловое общение', 'Оценка потребностей клиентов', '1C: ERP', 'Проведение тестирований', 'Бизнес-анализ', 'Анализ бизнес-процессов', 'Системное мышление']",middle+/senior
125665816,Аналитик,130000.0,245000.0,RUR,Системный аналитик,Москва,гибрид,от 3 до 6 лет,ИК СИБИНТЕК,2025-09-23,"['Анализ бизнес-процессов', 'Моделирование бизнес-процессов', 'Автоматизация бизнес-процессов', 'Разработка бизнес-требований']",middle+/senior
125971215,Аналитик,110000.0,400000.0,RUR,"BI-аналитик, аналитик данных",Москва,не указано,более 6 лет,evrone.ru,2025-10-21,"['Анализ данных', 'Data Analysis', 'Leadership Skills', 'Управление командой', 'Python', 'SQL', 'Управление процессами', 'Бизнес-анализ', 'Tableau', 'ETL', 'DWH']",senior+
126373881,Аналитик,110000.0,250000.0,RUR,"BI-аналитик, аналитик данных",Москва,не указано,от 3 до 6 лет,Ozon,2025-10-09,"['SQL', 'A/B тесты', 'Python']",middle+/senior
126557930,Аналитик 1С,110000.0,200000.0,RUR,Аналитик,Санкт-Петербург,не указано,от 1 года до 3 лет,Aston,2025-10-15,"['1С: Бухгалтерия', '1С', '1C: ERP', 'Бухгалтерский учет']",junior+/middle
125678125,Бизнес-аналитик,70000.0,150000.0,RUR,Бизнес-аналитик,Санкт-Петербург,не указано,от 1 года до 3 лет,Admin24,2025-10-21,"['Навыки презентации', 'Битрикс24', 'Навыки переговоров', 'Ведение переговоров', 'Работа в команде', 'Навыки продаж', 'Деловое общение', 'Телефонные переговоры', 'Деловая коммуникация', 'Грамотная речь', 'Умение работать в команде']",junior+/middle
126105079,Аналитик 1С,80000.0,120000.0,RUR,Аналитик,Санкт-Петербург,гибрид,от 1 года до 3 лет,Русские решения,2025-10-21,"['1С', '1С программирование', 'Консультирование', '1С: Документооборот', '1C: Предприятие', 'Консультация клиентов', 'Работа в команде', 'Консультирование клиентов', 'Грамотная письменная речь', 'Организаторские навыки', 'Аналитический склад ума', 'Логическое мышление', 'Аналитическое мышление', 'Разработка технических заданий', 'Техническая поддержка', 'Техническая документация', 'Постановка задач разработчикам', 'Формирование технического задания для разработки', '1С: Предприятие', '1С: Зарплата и управление персоналом']",junior+/middle
124449242,ML-разработчик,220000.0,280000.0,RUR,Дата-сайентист,Москва,гибрид,от 3 до 6 лет,IDF Eurasia,2025-10-03,"['Python', 'SQL', 'Scikit-learn', 'TensorFlow', 'PyTorch', 'pandas']",middle+/senior
125189990,Инженер данных,220000.0,280000.0,RUR,Дата-сайентист,Москва,гибрид,от 1 года до 3 лет,ГКУ Инфогород,2025-10-07,"['Python', 'SQL', 'PyTorch', 'Apache Airflow', 'pandas']",junior+/middle
123359407,Аналитик,140000.0,225000.0,RUR,Продуктовый аналитик,Москва,не указано,от 3 до 6 лет,Tripster,2025-10-08,"['Python', 'PostgreSQL', 'A/B тесты', 'Power BI']",middle+/senior
125772954,администратор jira/confluence,110000.0,250000.0,RUR,"BI-аналитик, аналитик данных",Москва,гибрид,от 1 года до 3 лет,Киберпротект,2025-10-21,"['SQL', 'Python', 'Power BI', 'Анализ данных', 'PostgreSQL']",junior+/middle
126368696,Аналитик 1С,110000.0,200000.0,RUR,Аналитик,Москва,не указано,от 1 года до 3 лет,РТ-ИНФОРМ,2025-10-17,"['1C: ERP', 'Описание бизнес-процессов', 'Разработка функциональных требований', 'Автоматизация процессов', 'Бухгалтерский учет', 'Налоговый учет', 'Производственный учет', 'ГОЗ']",junior+/middle
